$no_asm,$no_8x8dct,$no_cabac,$no_deblock,$no_fast_pskip,$no_mbtree,$no_mixed_refs,$no_weightb,$rc_lookahead,$rc_lookahead_20,$rc_lookahead_40,$rc_lookahead_60,$ref,$ref_1,$ref_5,$ref_9,$<Performance
1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,721.487
1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,575.700
1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,291.173
1,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,543.590
1,1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,408.840
1,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,562.297
1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,445.457
1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0,275.560
1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,807.273
1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,561.333
1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,783.493
1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,310.227
1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,615.337
1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,651.203
1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,275.897
1,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,519.413
1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,809.570
1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,0,416.263
1,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,408.683
1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,0,275.407
1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,1,645.380
1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,537.143
1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,510.183
1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,712.917
1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,299.843
1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,588.670
1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,447.423
1,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,251.787
1,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,706.590
1,1,0,0,0,0,1,1,1,0,0,1,1,0,1,0,370.557
1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,1,715.923
1,0,0,1,1,1,0,1,1,1,0,0,1,1,0,0,310.217
1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,443.920
1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,251.637
1,1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,561.373
1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,251.530
1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,705.213
1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0,537.153
1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,0,268.883
1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,261.207
1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,482.817
1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,617.207
1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,246.580
1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,680.727
1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,511.733
1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,516.587
1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,775.803
1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,437.933
1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,780.930
1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,0,484.290
1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,492.937
1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,0,257.450
1,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,380.100
1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,286.427
1,1,0,0,1,1,1,0,1,1,0,0,1,1,0,0,291.660
1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,608.680
1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,490.043
1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,271.337
1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0,427.477
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,275.387
1,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,573.240
1,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,251.860
1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,510.857
1,0,0,1,0,1,0,1,1,0,0,1,1,1,0,0,305.147
1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,295.507
1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,291.210
1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,496.230
1,1,0,0,0,1,0,0,1,0,1,0,1,1,0,0,287.050
1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,249.363
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,279.303
1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,378.417
1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,287.210
1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,270.063
1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,310.673
1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,571.473
1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,407.990
1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,715.827
1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,295.607
1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,262.653
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,246.237
1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,508.003
1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,672.600
1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,775.810
1,0,1,0,0,1,0,1,1,1,0,0,1,1,0,0,295.590
1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,257.973
1,1,1,0,1,1,1,0,1,1,0,0,1,0,1,0,456.740
1,0,0,1,1,1,1,0,1,0,0,1,1,0,0,1,671.747
1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,0,249.497
1,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,363.937
1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,244.303
1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,630.577
1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,1,665.230
1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,299.813
1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,244.230
1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,584.820
1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,615.900
1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,614.570
1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,278.227
1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,575.477
1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,493.893
1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,575.553
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,607.033
1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,704.807
1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,493.543
1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,299.677
1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,455.680
1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,305.350
1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,536.850
1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,707.493
1,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,257.927
1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,291.237
1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,1,683.763
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,419.820
1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,456.437
1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,602.713
1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,1,575.863
1,1,0,0,0,0,0,1,1,0,0,1,1,0,1,0,425.873
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,486.827
1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,715.250
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,487.117
1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,493.007
1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,645.377
1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,0,275.470
1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,439.107
1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,384.197
1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,418.123
1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,262.567
1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0,287.087
1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,432.773
1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,414.033
1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,305.027
1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,616.610
1,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,575.397
1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,571.397
1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,263.823
1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,0,279.777
1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,486.973
1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,275.427
1,1,1,1,0,1,1,0,1,1,0,0,1,1,0,0,275.417
1,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,543.217
1,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,543.083
1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,444.710
1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,0,379.400
1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,279.757
1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,263.367
1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,246.273
1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,564.063
1,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,275.970
1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,310.793
1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,429.643
1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,420.010
1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,414.173
1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,450.130
1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,291.067
1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,562.677
1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,362.627
1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,518.960
1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,726.643
1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,509.473
1,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,428.027
1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,1,706.833
1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,1,715.907
1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,252.737
1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,279.357
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,1,555.633
1,1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,291.610
1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,270.707
1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,0,408.073
1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,1,628.497
1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,726.917
1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,268.397
1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,256.340
1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,580.543
1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,1,645.540
1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,627.240
1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,665.283
1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,367.543
1,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,262.510
1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,715.993
1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,581.813
1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,712.870
1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,259.963
1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,628.150
1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,449.383
1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,437.920
1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,408.750
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,427.070
1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,721.867
1,0,0,1,1,1,0,0,1,0,1,0,1,0,0,1,821.527
1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,518.567
1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,310.290
1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,495.450
1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,581.243
1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,295.580
1,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,561.960
