$HAVE_CRYPTO,$HAVE_HASH,$HAVE_REPLICATION,$HAVE_VERIFY,$HAVE_SEQUENCE,$HAVE_STATISTICS,$DIAGNOSTIC,$PAGESIZE,$PS1K,$PS4K,$PS8K,$PS16K,$PS32K,$CACHESIZE,$CS32MB,$CS16MB,$CS64MB,$CS512MB,$<Performance
0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0.6333
0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.7514
0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.6379
0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7420
0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.3851
0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.9256
0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.5096
0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.9098
0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.3889
1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,19.9786
0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.4351
1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,39.0639
0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0.4645
1,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,10.9476
1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,10.7185
0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.7601
0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.5057
0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.5102
0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1.2570
0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2.0975
1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3.2520
0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,2.1446
1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,10.7423
1,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,38.9012
1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,3.2692
1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,10.7103
0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.1691
0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.3854
0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.7475
0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.9215
1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,5.8502
0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,2.0997
1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,5.8173
1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,6.5596
1,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,37.8248
1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,0,38.8715
1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,20.0191
0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0.5054
1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,3.2671
1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,3.2631
1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,5.8673
0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.3625
1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7030
1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,5.8433
1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,37.6364
1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.7172
1,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,37.8248
1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.2309
0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1.2416
1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,21.1879
1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.9155
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0.5363
1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,2.0325
0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.6571
1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,21.2952
1,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,10.7016
1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.7478
0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0.3870
1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,6.5243
1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,37.6320
0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5452
0,0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0.4541
1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,19.9645
1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19.9962
0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.5173
0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.6290
0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0.6435
0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.5153
1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.6421
1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,3.2849
1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,3.2676
1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,2.0342
1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,10.7427
1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,10.7315
0,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.7546
1,0,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,6.5174
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0.5044
1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,3.2609
0,1,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.3123
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0.6342
1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.0217
0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0.6305
0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0.6332
1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10.9006
0,1,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5382
1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,3.2801
1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,3.2386
1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,19.9767
0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.5291
1,1,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5.8318
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,37.7686
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2.0940
0,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0.6538
0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.5390
0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1.2519
0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0.5266
1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,21.2739
1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,2.0686
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0.5742
1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,38.9368
1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2.0874
1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,39.0009
1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,6.5230
0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.4997
1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,10.9089
1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2.0814
0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1.2693
1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,3.2064
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,10.7440
1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,38.9673
0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4520
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9193
0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0.6403
1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,5.8612
1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,6.5264
0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0.6466
0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.3660
1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,5.8422
1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,3.2846
0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0.3676
0,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.5248
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,2.3983
1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10.7399
1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,5.8394
0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1.2775
1,1,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,21.2481
0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0.5135
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0.5184
1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,2.0661
0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0.3938
1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,2.0310
0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,2.1559
0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0.5841
0,1,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.7767
0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0.6412
1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2.0772
1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,10.9037
0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0.6352
0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5405
0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,2.3977
0,0,0,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0.5232
0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,2.1343
0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0.4942
1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,2.0332
0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.5773
0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0.3652
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0.5076
0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,2.3908
1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,5.8248
0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0.4629
0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.5030
1,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,10.7034
0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0.6507
1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,21.2475
0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0.6434
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.5090
1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,10.9427
0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2.1847
0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0.7387
1,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,5.8237
1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,10.9130
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,6.5054
0,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0.5322
0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0.7503
1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2.0802
0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0.5068
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0.5679
0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.5128
1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,3.2853
0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.5194
1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7305
0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0.5288
1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,0,37.6677
0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0.5691
1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,19.9735
0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0.4692
0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.5774
1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,20.0178
0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0.5155
0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0.3825
0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,2.1108
0,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,2.1738
1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,2.0726
0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.7731
1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,38.9634
1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.7381
1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,19.9953
1,0,1,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,6.5038
0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0.9279
1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,19.9261
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.5102
1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,10.9450
1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,6.5345
0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0.6291
1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,2.0882
0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0.5008
0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0.9520
0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,0.9118
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0.5174
1,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,6.5248
0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0.5101
0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.3536
0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0.9425
1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,38.8917
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0.5180
1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,6.5006
0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1.2665
0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0.6440
0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0.5693
1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,2.0700
0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1.2480
0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0.3844
0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0.5206
1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,10.9251
1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,37.6443
1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,10.9228
1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,21.2650
0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0.4019
1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3.2492
0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0.3826
1,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,0,38.8427
1,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2.0396
1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,2.0428
1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,3.2222
0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0.4544
1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,10.9401
1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,20.0147
1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.9227
0,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.3158
0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.5180
0,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.3879
1,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,19.9712
0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0.3831
0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0.5770
1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,38.9854
1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,6.5306
1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,2.0403
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,38.9813
1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,6.5344
1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,6.5214
0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.9260
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5340
0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0.5123
0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.5679
1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,20.0188
0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0.5088
0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0.4676
0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0.5016
1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.8982
1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,38.8241
1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,10.7228
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.7496
1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3.2549
1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,3.2389
0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1.2666
1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,37.8129
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,37.8259
1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,2.0721
1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,10.9241
1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,3.2411
0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.5195
1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,10.7517
0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0.3861
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5387
0,1,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0.3705
1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,37.8185
0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0.5022
1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,6.5163
1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,37.7792
1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,37.8123
0,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1.2756
1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,5.8306
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0.4435
1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,10.7814
1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3.2095
0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0.6320
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,2.1464
0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,2.1688
1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,10.8905
1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,6.4945
1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,10.9520
1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,21.3011
1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,3.2663
1,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,2.0378
1,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,39.0091
0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0.7640
0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0.5171
1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,6.5071
0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0.5281
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.4991
1,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,37.8101
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10.7588
0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.4604
0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1.2426
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0.4477
0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0.4484
0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0.7472
0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0.5077
1,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,21.2656
1,0,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,37.6526
0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0.5042
0,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.1451
0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,2.1163
0,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0.5182
0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.9295
0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0.7540
0,1,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,2.1519
0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,2.1359
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0.5368
1,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,10.7345
1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,37.8634
1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,10.7419
1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,21.1878
1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,3.2291
1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,21.2475
1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,6.5274
1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,6.4994
1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,21.2809
0,1,0,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,2.1552
1,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,37.5939
0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.5061
0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1.3174
1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,6.5287
1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,3.2793
1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,37.7288
1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,6.5245
0,1,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0.3538
1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,19.9085
0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0.7730
0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0.9221
0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,0.6384
1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,10.7345
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0.4803
0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0.5408
0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0.5216
0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0.6188
0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0.3552
